,School_name,School,Province,Year,Type,Spname,Max,Min,Average,Min_section,Info,Level1_name,Level2_name,Level3_name,Zslx_name,Local_batch_name,Sg_info,Sg_xuanke
222,武汉工程大学,434,54,2022,文科,法学类（含法学、法学（涉外法务方向））（少数民族）,352,352,352,0,（含法学、法学（涉外法务方向））（少数民族）,本科,法学,法学类,普通类,本科一批,无,无
223,武汉工程大学,434,54,2022,文科,行政管理（含大数据与政府治理、人事与行政方向）（少数民族）,348,348,348,0,（含大数据与政府治理、人事与行政方向）（少数民族）,本科,管理学,公共管理类,普通类,本科一批,无,无
224,长春理工大学,379,54,2020,理科,计算机科学与技术,529,524,526.50,1270,无,本科,工学,计算机类,普通类,本科一批,无,无
225,长春理工大学,379,54,2020,理科,机械设计制造及其自动化,520,520,520,1321,无,本科,工学,机械类,普通类,本科一批,无,无
226,长春理工大学,379,54,2020,理科,工商管理类,524,327,425.50,1879,无,本科,管理学,工商管理类,普通类,本科一批,无,无
227,长春理工大学,379,54,2020,文科,广告学,488,488,488,725,无,本科,文学,新闻传播学类,普通类,本科一批,无,无
228,长春理工大学,379,54,2020,文科,法学,497,486,491.50,751,无,本科,法学,法学类,普通类,本科一批,无,无
229,长春理工大学,379,54,2020,文科,汉语言文学,497,369,459.80,525,无,本科,文学,中国语言文学类,普通类,本科一批,无,无
230,长春理工大学,379,54,2020,文科,汉语国际教育,490,359,445,746,无,本科,文学,中国语言文学类,普通类,本科一批,无,无
231,黑龙江大学,421,54,2020,理科,旅游管理,348,325,337.50,0,无,本科,管理学,旅游管理类,普通类,本科一批,无,无
232,黑龙江大学,421,54,2020,文科,法学,518,503,511.50,0,无,本科,法学,法学类,普通类,本科一批,无,无
233,黑龙江大学,421,54,2020,文科,行政管理,504,377,440.50,0,无,本科,管理学,公共管理类,普通类,本科一批,无,无
234,河南师范大学,833,54,2020,文科,社会学类,0,495,0,0,无,本科,法学,社会学类,普通类,本科一批,无,无
235,河南师范大学,833,54,2020,文科,历史学,0,492,0,0,无,本科,历史学,历史学类,普通类,本科一批,无,无
236,河南师范大学,833,54,2020,文科,法学类（法学，法学（民商法学方向）、知识产权）,0,492,0,0,无,本科,法学,法学类,普通类,本科一批,无,无
237,河南师范大学,833,54,2020,理科,心理学,0,530,0,0,无,本科,理学,心理学类,普通类,本科一批,无,无
238,河南师范大学,833,54,2020,理科,生物技术,0,522,0,0,无,本科,理学,生物科学类,普通类,本科一批,无,无
239,成都理工大学,232,54,2020,理科,地质工程,560,560,0,0,无,本科,工学,地质类,普通类,本科一批,无,无
240,成都理工大学,232,54,2020,理科,地质学类,361,361,0,0,无,本科,理学,地质学类,普通类,本科一批,无,无
241,成都理工大学,232,54,2020,文科,工商管理,533,527,0,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
242,成都理工大学,232,54,2020,文科,广播电视学,526,518,0,0,无,本科,文学,新闻传播学类,普通类,本科一批,无,无
243,成都理工大学,232,54,2020,文科,广告学,371,371,0,0,无,本科,文学,新闻传播学类,普通类,本科一批,无,无
244,河南科技大学,460,54,2021,理科,临床医学（汉族）,468,445,456.50,0,无,本科,医学,临床医学类,普通类,本科一批,无,无
245,河南科技大学,460,54,2021,理科,医学检验技术（汉族）,443,440,441.50,0,无,本科,医学,医学技术类,普通类,本科一批,无,无
246,河南科技大学,460,54,2021,理科,临床医学（少数民族）,370,370,370,0,无,本科,医学,临床医学类,普通类,本科一批,无,无
247,河南科技大学,460,54,2021,理科,医学检验技术（少数民族）,357,356,356.50,0,无,本科,医学,医学技术类,普通类,本科一批,无,无
248,河南科技大学,460,54,2021,文科,法学类（汉族）,484,484,484,0,无,本科,法学,法学类,普通类,本科一批,无,无
249,河南科技大学,460,54,2021,文科,历史学类（汉族）,475,475,475,0,无,本科,历史学,历史学类,普通类,本科一批,无,无
250,河南科技大学,460,54,2021,文科,历史学类（少数民族）,372,372,372,0,无,本科,历史学,历史学类,普通类,本科一批,无,无
251,河南科技大学,460,54,2021,文科,法学类（少数民族）,370,370,370,0,无,本科,法学,法学类,普通类,本科一批,无,无
252,上海海洋大学,309,54,2020,理科,行政管理,0,538,0,0,无,本科,管理学,公共管理类,普通类,本科一批,无,无
253,上海海洋大学,309,54,2020,理科,日语,0,531,0,0,无,本科,文学,外国语言文学类,普通类,本科一批,无,无
254,上海海洋大学,309,54,2020,理科,生物科学类,0,354,0,0,无,本科,理学,生物科学类,普通类,本科一批,无,无
255,上海海洋大学,309,54,2020,理科,能源与动力工程,0,348,0,0,无,本科,工学,能源动力类,普通类,本科一批,无,无
256,三峡大学,431,54,2021,理科,电气工程及其自动化,0,505,506,0,无,本科,工学,电气类,普通类,本科一批,无,无
257,三峡大学,431,54,2021,理科,能源动力类,0,441,450,0,无,本科,工学,能源动力类,普通类,本科一批,无,无
258,三峡大学,431,54,2021,理科,水利类,0,435,438.50,0,无,本科,工学,水利类,普通类,本科一批,无,无
259,三峡大学,431,54,2021,理科,土木类,0,427,436,0,无,本科,工学,土木类,普通类,本科一批,无,无
260,三峡大学,431,54,2021,文科,旅游管理,0,475,475,0,无,本科,管理学,旅游管理类,普通类,本科一批,无,无
261,三峡大学,431,54,2021,文科,新闻传播学类,0,471,474,0,无,本科,文学,新闻传播学类,普通类,本科一批,无,无
262,三峡大学,431,54,2021,文科,工商管理类,0,469,471,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
263,三峡大学,431,54,2021,文科,公共管理类,0,469,469,0,无,本科,管理学,公共管理类,普通类,本科一批,无,无
264,三峡大学,431,54,2022,理科,电气工程及其自动化,480,466,473,0,无,本科,工学,电气类,普通类,本科一批,无,无
265,三峡大学,431,54,2022,理科,水利水电工程,434,434,434,0,无,本科,工学,水利类,普通类,本科一批,无,无
266,三峡大学,431,54,2022,理科,少数民族预科,367,355,362.60,0,无,本科,无,无,普通类,本科一批,无,无
267,三峡大学,431,54,2022,文科,公共管理类,424,424,424,0,无,本科,管理学,公共管理类,普通类,本科一批,无,无
268,三峡大学,431,54,2022,文科,旅游管理,417,417,417,0,无,本科,管理学,旅游管理类,普通类,本科一批,无,无
269,三峡大学,431,54,2022,文科,少数民族预科,376,376,376,0,无,本科,无,无,普通类,本科一批,无,无
270,三峡大学,431,54,2022,文科,广播电视学,353,351,352,0,无,本科,文学,新闻传播学类,普通类,本科一批,无,无
271,三峡大学,431,54,2022,文科,人力资源管理,357,344,350.50,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
272,上海海事大学,313,54,2022,文科,法学（海商法）,0,390,0,0,无,本科,法学,法学类,普通类,本科一批,无,无
273,上海海事大学,313,54,2022,文科,经济学类,0,359,0,0,无,本科,经济学,经济学类,普通类,本科一批,无,无
274,上海海事大学,313,54,2022,文科,外国语言文学类,351,346,0,0,无,本科,文学,外国语言文学类,普通类,本科一批,无,无
275,辽宁师范大学,225,54,2022,理科,生物科学（师范）（少数民族）,394,394,0,0,（少数民族）,本科,理学,生物科学类,普通类,本科二批,无,无
276,辽宁师范大学,225,54,2022,理科,心理学（师范）,370,370,0,0,无,本科,理学,心理学类,普通类,本科二批,无,无
277,辽宁师范大学,225,54,2022,理科,生物科学（师范）,367,366,0,0,无,本科,理学,生物科学类,普通类,本科二批,无,无
278,辽宁师范大学,225,54,2022,理科,数学与应用数学（师范）,385,359,0,0,无,本科,理学,数学类,普通类,本科二批,无,无
279,辽宁师范大学,225,54,2022,理科,应用心理学（师范）（少数民族）,357,357,0,0,（少数民族）,本科,理学,心理学类,普通类,本科二批,无,无
280,辽宁师范大学,225,54,2022,理科,信息管理与信息系统,355,355,0,0,无,本科,管理学,管理科学与工程类,普通类,本科二批,无,无
281,辽宁师范大学,225,54,2022,理科,应用心理学（师范）,339,339,0,0,无,本科,理学,心理学类,普通类,本科二批,无,无
282,辽宁师范大学,225,54,2022,理科,行政管理（少数民族）,335,332,0,0,（少数民族）,本科,管理学,公共管理类,普通类,本科二批,无,无
283,辽宁师范大学,225,54,2022,理科,心理学（师范）（少数民族）,327,327,0,0,（少数民族）,本科,理学,心理学类,普通类,本科二批,无,无
284,辽宁师范大学,225,54,2022,理科,图书馆学（少数民族）,314,314,0,0,（少数民族）,本科,管理学,图书情报与档案管理类,普通类,本科二批,无,无
285,辽宁师范大学,225,54,2022,理科,水文与水资源工程（少数民族）,319,313,0,0,（少数民族）,本科,工学,水利类,普通类,本科二批,无,无
286,辽宁师范大学,225,54,2022,理科,信息管理与信息系统（少数民族）,310,310,0,0,（少数民族）,本科,管理学,管理科学与工程类,普通类,本科二批,无,无
287,辽宁师范大学,225,54,2022,文科,汉语言文学（师范）,455,425,0,0,无,本科,文学,中国语言文学类,普通类,本科二批,无,无
288,辽宁师范大学,225,54,2022,文科,历史学（师范）,423,422,0,0,无,本科,历史学,历史学类,普通类,本科二批,无,无
289,辽宁师范大学,225,54,2022,文科,新闻学,417,417,0,0,无,本科,文学,新闻传播学类,普通类,本科二批,无,无
290,辽宁师范大学,225,54,2022,文科,思想政治教育（师范）,426,412,0,0,无,本科,法学,马克思主义理论类,普通类,本科二批,无,无
291,辽宁师范大学,225,54,2022,文科,历史学（师范）（少数民族）,368,364,0,0,（少数民族）,本科,历史学,历史学类,普通类,本科二批,无,无
292,辽宁师范大学,225,54,2022,文科,政治学与行政学,372,360,0,0,无,本科,法学,政治学类,普通类,本科二批,无,无
293,辽宁师范大学,225,54,2022,文科,新闻学（少数民族）,359,359,0,0,（少数民族）,本科,文学,新闻传播学类,普通类,本科二批,无,无
294,辽宁师范大学,225,54,2022,文科,公共事业管理（少数民族）,356,354,0,0,（少数民族）,本科,管理学,公共管理类,普通类,本科二批,无,无
295,辽宁师范大学,225,54,2022,文科,行政管理（少数民族）,0,351,0,0,（少数民族）,本科,管理学,公共管理类,普通类,本科二批,无,无
296,辽宁师范大学,225,54,2022,文科,旅游管理（少数民族）,350,350,0,0,（少数民族）,本科,管理学,旅游管理类,普通类,本科二批,无,无
297,中北大学,277,54,2020,理科,工商管理类,493,486,489,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
298,中北大学,277,54,2020,理科,环境工程,344,337,340,0,无,本科,工学,环境科学与工程类,普通类,本科一批,无,无
299,中北大学,277,54,2020,文科,广播电视学,494,480,486,0,无,本科,文学,新闻传播学类,普通类,本科一批,无,无
300,中北大学,277,54,2021,理科,环境工程（汉族）,498,498,498,0,（汉族）,本科,工学,环境科学与工程类,普通类,本科一批,无,无
301,中北大学,277,54,2021,理科,工商管理类（少数民族）,341,321,328,0,（少数民族）,本科,管理学,工商管理类,普通类,本科一批,无,无
302,中北大学,277,54,2021,理科,环境工程（少数民族）,319,319,319,0,（少数民族）,本科,工学,环境科学与工程类,普通类,本科一批,无,无
303,中北大学,277,54,2021,文科,广播电视学（汉族）,498,498,498,0,（汉族）,本科,文学,新闻传播学类,普通类,本科一批,无,无
304,中北大学,277,54,2021,文科,广播电视学（少数民族）,361,354,357,0,（少数民族）,本科,文学,新闻传播学类,普通类,本科一批,无,无
305,中北大学,277,54,2022,理科,工商管理类,0,342,342,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
306,中北大学,277,54,2022,文科,广播电视学（汉族）,0,443,443,0,（汉族）,本科,文学,新闻传播学类,普通类,本科一批,无,无
307,中北大学,277,54,2022,文科,广播电视学（少数民族）,0,350,356,0,（少数民族）,本科,文学,新闻传播学类,普通类,本科一批,无,无
308,湖南科技大学,388,54,2020,文科,法学,498,487,492.50,0,无,本科,法学,法学类,普通类,本科一批,无,无
309,湖南科技大学,388,54,2020,文科,思想政治教育,488,381,452,0,无,本科,法学,马克思主义理论类,普通类,本科一批,无,无
310,湖南科技大学,388,54,2020,理科,财务管理,527,342,464.30,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
311,成都中医药大学,264,54,2020,理科,公共事业管理学制4年,479,475,477,0,学制4年,本科,管理学,公共管理类,普通类,本科二批,无,无
312,成都中医药大学,264,54,2020,理科,中医学学制5年,378,337,357,0,学制5年,本科,医学,中医学类,普通类,本科二批,无,无
313,成都中医药大学,264,54,2020,理科,藏药学学制4年,469,327,435,0,学制4年,本科,医学,中药学类,普通类,本科二批,无,无
314,成都中医药大学,264,54,2020,理科,针灸推拿学学制5年,368,327,351,0,学制5年,本科,医学,中医学类,普通类,本科二批,无,无
315,成都中医药大学,264,54,2020,理科,藏医学学制4年,342,324,329,0,学制4年,本科,医学,中医学类,普通类,本科二批,无,无
316,成都中医药大学,264,54,2020,理科,康复治疗学学制4年,371,319,341,0,学制4年,本科,医学,医学技术类,普通类,本科二批,无,无
317,成都中医药大学,264,54,2020,理科,运动康复学制4年,414,318,357,0,学制4年,本科,教育学,体育学类,普通类,本科二批,无,无
318,成都中医药大学,264,54,2020,理科,中药学学制4年,386,317,345,0,学制4年,本科,医学,中药学类,普通类,本科二批,无,无
319,南华大学,391,54,2022,文科,汉语言文学,0,371,0,0,无,本科,文学,中国语言文学类,普通类,本科一批,无,无
320,南华大学,391,54,2022,文科,法学,0,370,0,0,无,本科,法学,法学类,普通类,本科一批,无,无
321,内蒙古农业大学,517,54,2021,理科,水土保持与荒漠化防治（西藏内地班）,411,411,411,0,无,本科,农学,自然保护与环境生态类,普通类,本科二批,无,无
322,内蒙古农业大学,517,54,2021,理科,植物保护,330,330,330,0,无,本科,农学,植物生产类,普通类,本科二批,无,无
323,内蒙古农业大学,517,54,2021,理科,动物医学,306,306,306,0,无,本科,农学,动物医学类,普通类,本科二批,无,无
324,内蒙古农业大学,517,54,2021,理科,动物科学,300,273,286.50,0,无,本科,农学,动物生产类,普通类,本科二批,无,无
325,内蒙古农业大学,517,54,2021,理科,林学,273,273,273,0,无,本科,农学,林学类,普通类,本科二批,无,无
326,嘉兴学院,244,54,2020,理科,人力资源管理,472,433,452.50,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
327,嘉兴学院,244,54,2020,理科,工商管理,430,423,426.50,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
328,嘉兴学院,244,54,2020,理科,市场营销,431,422,426.50,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
329,嘉兴学院,244,54,2020,理科,物流管理,423,303,364.50,0,无,本科,管理学,物流管理与工程类,普通类,本科二批,无,无
330,嘉兴学院,244,54,2020,文科,人力资源管理,444,347,414.50,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
331,嘉兴学院,244,54,2020,文科,中国语言文学类,456,343,427.33,0,无,本科,文学,中国语言文学类,普通类,本科二批,无,无
332,嘉兴学院,244,54,2020,文科,市场营销,462,337,402.20,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
333,海南师范大学,511,54,2020,理科,教育技术学（汉）,477,476,476.50,0,无,本科,教育学,教育学类,普通类,本科二批,无,无
334,海南师范大学,511,54,2020,理科,应用心理学（汉）,475,470,472.50,0,无,本科,理学,心理学类,普通类,本科二批,无,无
335,海南师范大学,511,54,2020,理科,经济学类（汉）,476,469,472.50,0,无,本科,经济学,经济学类,普通类,本科二批,无,无
336,海南师范大学,511,54,2020,理科,地理科学类（汉）,468,468,468,0,无,本科,理学,地理科学类,普通类,本科二批,无,无
337,海南师范大学,511,54,2020,理科,地理科学类（少数民族）,323,323,323,0,无,本科,理学,地理科学类,普通类,本科二批,无,无
338,海南师范大学,511,54,2020,文科,教育学类（汉）,473,473,473,0,无,本科,教育学,教育学类,普通类,本科二批,无,无
339,海南师范大学,511,54,2020,文科,法学（汉）,476,470,473,0,无,本科,法学,法学类,普通类,本科二批,无,无
340,海南师范大学,511,54,2020,文科,经济学类（汉）,469,469,469,0,无,本科,经济学,经济学类,普通类,本科二批,无,无
341,海南师范大学,511,54,2020,文科,汉语言文学（汉）,476,468,472,0,无,本科,文学,中国语言文学类,普通类,本科二批,无,无
342,海南师范大学,511,54,2020,文科,汉语言文学（少数民族）,371,371,371,0,无,本科,文学,中国语言文学类,普通类,本科二批,无,无
343,海南师范大学,511,54,2020,文科,教育学类（少数民族）,356,356,356,0,无,本科,教育学,教育学类,普通类,本科二批,无,无
344,海南师范大学,511,54,2020,文科,历史学（少数民族）,353,353,353,0,无,本科,历史学,历史学类,普通类,本科二批,无,无
345,海南师范大学,511,54,2021,理科,生物科学（汉族）,452,452,452,0,无,本科,理学,生物科学类,普通类,本科一批,无,无
346,海南师范大学,511,54,2021,理科,数学与应用数学（汉族）,479,449,464,0,无,本科,理学,数学类,普通类,本科一批,无,无
347,海南师范大学,511,54,2021,理科,小学教育（数学与科学方向）（汉族）,448,448,448,0,无,本科,教育学,教育学类,普通类,本科一批,无,无
348,海南师范大学,511,54,2021,理科,生物科学（少数民族）,381,381,381,0,无,本科,理学,生物科学类,普通类,本科一批,无,无
349,海南师范大学,511,54,2021,理科,化学（少数民族）,373,359,365.67,0,无,本科,理学,化学类,普通类,本科一批,无,无
350,海南师范大学,511,54,2021,文科,教育学类（汉族）,500,500,500,0,无,本科,教育学,教育学类,普通类,本科一批,无,无
351,海南师范大学,511,54,2021,文科,汉语言文学（汉族）,512,493,500.33,0,无,本科,文学,中国语言文学类,普通类,本科一批,无,无
352,海南师范大学,511,54,2021,文科,历史学（汉族）,490,488,489,0,无,本科,历史学,历史学类,普通类,本科一批,无,无
353,海南师范大学,511,54,2021,文科,思想政治教育（少数民族）,401,399,400,0,无,本科,法学,马克思主义理论类,普通类,本科一批,无,无
354,海南师范大学,511,54,2021,文科,教育学类（少数民族）,405,392,398.50,0,无,本科,教育学,教育学类,普通类,本科一批,无,无
355,海南师范大学,511,54,2021,文科,新闻传播学类（少数民族）,391,390,390.50,0,无,本科,文学,新闻传播学类,普通类,本科一批,无,无
356,海南师范大学,511,54,2022,理科,生物科学（汉）,447,447,447,0,无,本科,理学,生物科学类,普通类,本科一批,无,无
357,海南师范大学,511,54,2022,理科,数学与应用数学（汉）,454,434,444,0,无,本科,理学,数学类,普通类,本科一批,无,无
358,海南师范大学,511,54,2022,理科,小学教育（数学与科学方向）（汉）,419,419,419,0,无,本科,教育学,教育学类,普通类,本科一批,无,无
359,海南师范大学,511,54,2022,理科,生物科学（少数民族）,377,377,377,0,无,本科,理学,生物科学类,普通类,本科一批,无,无
360,海南师范大学,511,54,2022,理科,小学教育（数学与科学方向）（少）,374,374,374,0,无,本科,教育学,教育学类,普通类,本科一批,无,无
361,海南师范大学,511,54,2022,理科,化学（少数民族）,372,371,371.50,0,无,本科,理学,化学类,普通类,本科一批,无,无
362,海南师范大学,511,54,2022,文科,历史学（汉）,446,446,446,0,无,本科,历史学,历史学类,普通类,本科一批,无,无
363,海南师范大学,511,54,2022,文科,思想政治教育（汉）,449,442,445.50,0,无,本科,法学,马克思主义理论类,普通类,本科一批,无,无
364,海南师范大学,511,54,2022,文科,汉语言文学（汉）,447,438,442.67,0,无,本科,文学,中国语言文学类,普通类,本科一批,无,无
365,海南师范大学,511,54,2022,文科,历史学（少数民族）,386,386,386,0,无,本科,历史学,历史学类,普通类,本科一批,无,无
366,海南师范大学,511,54,2022,文科,教育学类（少数民族）,391,384,386.25,0,无,本科,教育学,教育学类,普通类,本科一批,无,无
367,海南师范大学,511,54,2022,文科,新闻传播学类（少数民族）,383,383,383,0,无,本科,文学,新闻传播学类,普通类,本科一批,无,无
368,沈阳建筑大学,212,54,2020,理科,电气工程及其自动化,502,502,502,0,无,本科,工学,电气类,普通类,国家专项计划本科批,无,无
369,沈阳建筑大学,212,54,2020,理科,无机非金属材料工程,497,497,497,0,无,本科,工学,材料类,普通类,国家专项计划本科批,无,无
370,沈阳建筑大学,212,54,2020,理科,土木工程（藏）,334,334,334,0,无,本科,工学,土木类,普通类,国家专项计划本科批,无,无
371,沈阳建筑大学,212,54,2020,理科,工程管理（藏）,329,329,329,0,无,本科,管理学,管理科学与工程类,普通类,国家专项计划本科批,无,无
372,沈阳建筑大学,212,54,2020,理科,建筑学（具备一定的美术基础）,528,528,528,0,（具备一定的美术基础）,本科,工学,建筑类,普通类,本科一批,无,无
373,沈阳建筑大学,212,54,2020,理科,自动化,518,518,518,0,无,本科,工学,自动化类,普通类,本科一批,无,无
374,沈阳建筑大学,212,54,2020,理科,风景园林（具备一定的美术基础）,514,514,514,0,（具备一定的美术基础）,本科,工学,建筑类,普通类,本科一批,无,无
375,沈阳建筑大学,212,54,2020,理科,土木工程,535,511,521.25,0,无,本科,工学,土木类,普通类,本科一批,无,无
376,沈阳建筑大学,212,54,2020,理科,会计学,509,509,509,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
377,沈阳建筑大学,212,54,2020,理科,工程造价,508,508,508,0,无,本科,管理学,管理科学与工程类,普通类,本科一批,无,无
378,沈阳建筑大学,212,54,2020,理科,计算机科学与技术,506,505,505.50,0,无,本科,工学,计算机类,普通类,本科一批,无,无
379,沈阳建筑大学,212,54,2020,理科,房地产开发与管理,505,498,501.50,0,无,本科,管理学,管理科学与工程类,普通类,本科一批,无,无
380,沈阳建筑大学,212,54,2020,理科,工程管理,506,497,502.67,0,无,本科,管理学,管理科学与工程类,普通类,本科一批,无,无
381,沈阳建筑大学,212,54,2020,理科,电气工程及其自动化,503,497,500.75,0,无,本科,工学,电气类,普通类,本科一批,无,无
382,沈阳建筑大学,212,54,2020,理科,土地资源管理,495,495,495,0,无,本科,管理学,公共管理类,普通类,本科一批,无,无
383,沈阳建筑大学,212,54,2020,理科,给排水科学与工程,511,492,501.50,0,无,本科,工学,土木类,普通类,本科一批,无,无
384,沈阳建筑大学,212,54,2020,理科,机械设计制造及其自动化,501,491,495,0,无,本科,工学,机械类,普通类,本科一批,无,无
385,沈阳建筑大学,212,54,2020,理科,机械工程,491,491,491,0,无,本科,工学,机械类,普通类,本科一批,无,无
386,沈阳建筑大学,212,54,2020,理科,测绘工程,491,491,491,0,无,本科,工学,测绘类,普通类,本科一批,无,无
387,沈阳建筑大学,212,54,2020,理科,建筑环境与能源应用工程,509,489,497,0,无,本科,工学,土木类,普通类,本科一批,无,无
388,沈阳建筑大学,212,54,2020,理科,高分子材料与工程,489,489,489,0,无,本科,工学,材料类,普通类,本科一批,无,无
389,沈阳建筑大学,212,54,2020,理科,物流工程,488,488,488,0,无,本科,管理学,物流管理与工程类,普通类,本科一批,无,无
390,沈阳建筑大学,212,54,2020,理科,道路桥梁与渡河工程,491,486,488.50,0,无,本科,工学,土木类,普通类,本科一批,无,无
391,沈阳建筑大学,212,54,2020,理科,土地资源管理（藏）,345,345,345,0,无,本科,管理学,公共管理类,普通类,本科一批,无,无
392,沈阳建筑大学,212,54,2020,理科,无机非金属材料工程（藏）,340,340,340,0,无,本科,工学,材料类,普通类,本科一批,无,无
393,沈阳建筑大学,212,54,2020,理科,道路桥梁与渡河工程（藏）,333,333,333,0,无,本科,工学,土木类,普通类,本科一批,无,无
394,沈阳建筑大学,212,54,2020,理科,高分子材料与工程（藏）,332,332,332,0,无,本科,工学,材料类,普通类,本科一批,无,无
395,沈阳建筑大学,212,54,2020,理科,物流工程（藏）,329,329,329,0,无,本科,管理学,物流管理与工程类,普通类,本科一批,无,无
396,西安工业大学,361,54,2020,文科,汉语言文学,501,489,495,0,无,本科,文学,中国语言文学类,普通类,本科一批,无,无
397,西安工业大学,361,54,2020,文科,人力资源管理,486,484,485,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
398,西安工业大学,361,54,2020,理科,会计学（汉族）,521,509,515,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
399,西安工业大学,361,54,2020,理科,人力资源管理（汉族）,509,509,509,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
400,西安工业大学,361,54,2020,理科,人力资源管理（少数民族）,358,358,358,0,无,本科,管理学,工商管理类,普通类,本科一批,无,无
401,西安工业大学,361,54,2020,理科,物流管理（少数民族）,365,352,358.50,0,无,本科,管理学,物流管理与工程类,普通类,本科一批,无,无
402,内蒙古师范大学,519,54,2021,文科,小学教育,0,345,0,0,无,本科,教育学,教育学类,普通类,本科二批,无,无
403,内蒙古师范大学,519,54,2021,理科,经济学,0,411,0,0,无,本科,经济学,经济学类,普通类,本科二批,无,无
404,江西中医药大学,185,54,2022,文科,针灸推拿学,414,389,0,0,无,本科,医学,中医学类,普通类,本科二批,无,无
405,江西中医药大学,185,54,2022,理科,中医学,332,332,0,0,无,本科,医学,中医学类,普通类,本科二批,无,无
406,江西中医药大学,185,54,2022,理科,中西医临床医学,357,332,0,0,无,本科,医学,中西医结合类,普通类,本科二批,无,无
407,西南民族大学,231,54,2020,理科,金融学类（西藏班）,366,359,362,0,无,本科,经济学,金融学类,普通类,本科二批,无,无
408,西南民族大学,231,54,2020,理科,会计学（西藏班）,364,358,361,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
409,西南民族大学,231,54,2020,理科,财务管理（西藏班）,351,346,349.33,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
410,西南民族大学,231,54,2020,理科,信息管理与信息系统（西藏班）,358,342,350,0,无,本科,管理学,管理科学与工程类,普通类,本科二批,无,无
411,西南民族大学,231,54,2020,文科,汉语言文学（西藏班）,402,384,393,0,无,本科,文学,中国语言文学类,普通类,本科二批,无,无
412,西南民族大学,231,54,2020,文科,法学（西藏班）,400,381,390.50,0,无,本科,法学,法学类,普通类,本科二批,无,无
413,西南民族大学,231,54,2020,文科,人力资源管理（西藏班）,380,374,377,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
414,西南民族大学,231,54,2020,文科,工商管理（西藏班）,376,372,374,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
415,西南民族大学,231,54,2020,文科,财政学（西藏班）,385,371,378,0,无,本科,经济学,财政学类,普通类,本科二批,无,无
416,西南民族大学,231,54,2020,文科,经济学（西藏班）,374,371,372.50,0,无,本科,经济学,经济学类,普通类,本科二批,无,无
417,西南民族大学,231,54,2020,文科,民族学（西藏班）,370,368,369,0,无,本科,法学,民族学类,普通类,本科二批,无,无
418,西南民族大学,231,54,2020,文科,历史学类（西藏班）,397,367,382,0,无,本科,历史学,历史学类,普通类,本科二批,无,无
419,西南民族大学,231,54,2020,文科,新闻学（西藏班）,370,362,366,0,无,本科,文学,新闻传播学类,普通类,本科二批,无,无
420,西南民族大学,231,54,2020,文科,文化产业管理（西藏班）,364,362,363,0,无,本科,管理学,工商管理类,普通类,本科二批,无,无
421,西南民族大学,231,54,2020,文科,公共管理类（西藏班）,385,359,371,0,无,本科,管理学,公共管理类,普通类,本科二批,无,无
422,西南民族大学,231,54,2020,理科,环境科学与工程类（汉族）,517,517,517,0,无,本科,工学,环境科学与工程类,普通类,本科一批,无,无
423,西南民族大学,231,54,2020,理科,应用心理学（汉族）,510,506,508,0,无,本科,理学,心理学类,普通类,本科一批,无,无
